id,categoria,subcategoria,mensaje,intencion_esperada,productos_en_mensaje,notas
2900,G_ruido,ruido_realista,👍 jaja 5,ruido,no,emoji
2901,G_ruido,ruido_realista,ok !! 2,ambiguo,no,monosilabo
2902,G_ruido,ruido_realista,🍕 jaja 5,ruido,no,emoji
2903,G_ruido,ruido_realista,a que hora abren no se 5,ruido,no,fuera de alcance
2904,G_ruido,ruido_realista,cuanto tardan ???,ruido,no,logistica
2905,G_ruido,ruido_realista,hola?,ambiguo,no,saludo duda
2906,G_ruido,ruido_realista,esta bien jaja 2,confirmar,no,confirmacion
2907,G_ruido,ruido_realista,busco trabajo plis,ruido,no,fuera de alcance
2908,G_ruido,ruido_realista,tienen baño jaja,ruido,no,fuera de alcance
2909,G_ruido,ruido_realista,perfecto ??? 12,confirmar,no,confirmacion
2910,G_ruido,ruido_realista,menu pls plis 12,menu,no,spanglish menu
2911,G_ruido,ruido_realista,esta bien ??? 12,confirmar,no,confirmacion
2912,G_ruido,ruido_realista,tienen baño plis 12,ruido,no,fuera de alcance
2913,G_ruido,ruido_realista,jajaja plis 12,ruido,no,risa
2914,G_ruido,ruido_realista,ok no se 5,ambiguo,no,monosilabo
2915,G_ruido,ruido_realista,a que hora abren no se 12,ruido,no,fuera de alcance
2916,G_ruido,ruido_realista,... plis,ruido,no,ellipsis
2917,G_ruido,ruido_realista,busco trabajo jaja 5,ruido,no,fuera de alcance
2918,G_ruido,ruido_realista,perfecto ayuda 1,confirmar,no,confirmacion
2919,G_ruido,ruido_realista,gracias ??? 12,saludo,no,cierre
2920,G_ruido,ruido_realista,busco trabajo ??? 2,ruido,no,fuera de alcance
2921,G_ruido,ruido_realista,esta bien ??? 5,confirmar,no,confirmacion
2922,G_ruido,ruido_realista,... plis 5,ruido,no,ellipsis
2923,G_ruido,ruido_realista,esta bien 5,confirmar,no,confirmacion
2924,G_ruido,ruido_realista,do you have pizza plis 5,ruido,no,spanglish
2925,G_ruido,ruido_realista,cuanto tardan !! 1,ruido,no,logistica
2926,G_ruido,ruido_realista,... 12,ruido,no,ellipsis
2927,G_ruido,ruido_realista,gracias ayuda 2,saludo,no,cierre
2928,G_ruido,ruido_realista,hola? !! 5,ambiguo,no,saludo duda
2929,G_ruido,ruido_realista,busco trabajo jaja 2,ruido,no,fuera de alcance
2930,G_ruido,ruido_realista,... !! 2,ruido,no,ellipsis
2931,G_ruido,ruido_realista,... 5,ruido,no,ellipsis
2932,G_ruido,ruido_realista,ok oye 1,ambiguo,no,monosilabo
2933,G_ruido,ruido_realista,perfecto ayuda 2,confirmar,no,confirmacion
2934,G_ruido,ruido_realista,tienen baño ayuda 5,ruido,no,fuera de alcance
2935,G_ruido,ruido_realista,?,ruido,no,mensaje vacio
2936,G_ruido,ruido_realista,asdf !! 1,ruido,no,gibberish
2937,G_ruido,ruido_realista,hola? no se 2,ambiguo,no,saludo duda
2938,G_ruido,ruido_realista,esta bien plis,confirmar,no,confirmacion
2939,G_ruido,ruido_realista,esta bien plis 2,confirmar,no,confirmacion
2940,G_ruido,ruido_realista,🍕 plis 12,ruido,no,emoji
2941,G_ruido,ruido_realista,🍕 plis 1,ruido,no,emoji
2942,G_ruido,ruido_realista,jajaja jaja 2,ruido,no,risa
2943,G_ruido,ruido_realista,cuanto tardan oye 1,ruido,no,logistica
2944,G_ruido,ruido_realista,jajaja !! 1,ruido,no,risa
2945,G_ruido,ruido_realista,... no se 2,ruido,no,ellipsis
2946,G_ruido,ruido_realista,gracias oye 5,saludo,no,cierre
2947,G_ruido,ruido_realista,hola? !! 12,ambiguo,no,saludo duda
2948,G_ruido,ruido_realista,? plis 1,ruido,no,mensaje vacio
2949,G_ruido,ruido_realista,? !! 12,ruido,no,signo
2950,G_ruido,ruido_realista,jajaja 2,ruido,no,risa
2951,G_ruido,ruido_realista,busco trabajo 1,ruido,no,fuera de alcance
2952,G_ruido,ruido_realista,... no se 12,ruido,no,ellipsis
2953,G_ruido,ruido_realista,gracias jaja 2,saludo,no,cierre
2954,G_ruido,ruido_realista,a que hora abren plis 1,ruido,no,fuera de alcance
2955,G_ruido,ruido_realista,asdf no se,ruido,no,gibberish
2956,G_ruido,ruido_realista,hola? plis 1,ambiguo,no,saludo duda
2957,G_ruido,ruido_realista,do you have pizza ??? 1,ruido,no,spanglish
2958,G_ruido,ruido_realista,... ayuda 5,ruido,no,ellipsis
2959,G_ruido,ruido_realista,? ??? 2,ruido,no,mensaje vacio
2960,G_ruido,ruido_realista,👍 plis 12,ruido,no,emoji
2961,G_ruido,ruido_realista,do you have pizza jaja 12,ruido,no,spanglish
2962,G_ruido,ruido_realista,gracias oye 12,saludo,no,cierre
2963,G_ruido,ruido_realista,a que hora abren ??? 12,ruido,no,fuera de alcance
2964,G_ruido,ruido_realista,asdf jaja 2,ruido,no,gibberish
2965,G_ruido,ruido_realista,cuanto tardan no se,ruido,no,logistica
2966,G_ruido,ruido_realista,cuanto tardan jaja,ruido,no,logistica
2967,G_ruido,ruido_realista,perfecto ??? 1,confirmar,no,confirmacion
2968,G_ruido,ruido_realista,tienen baño ayuda,ruido,no,fuera de alcance
2969,G_ruido,ruido_realista,tienen baño oye 1,ruido,no,fuera de alcance
2970,G_ruido,ruido_realista,🍕 oye 1,ruido,no,emoji
2971,G_ruido,ruido_realista,do you have pizza ??? 12,ruido,no,spanglish
2972,G_ruido,ruido_realista,cuanto tardan !!,ruido,no,logistica
2973,G_ruido,ruido_realista,jajaja no se 5,ruido,no,risa
2974,G_ruido,ruido_realista,a que hora abren jaja 12,ruido,no,fuera de alcance
2975,G_ruido,ruido_realista,aceptan tarjeta oye 1,ruido,no,pago
2976,G_ruido,ruido_realista,asdf ayuda,ruido,no,gibberish
2977,G_ruido,ruido_realista,hola? no se,ambiguo,no,saludo duda
2978,G_ruido,ruido_realista,gracias ayuda,saludo,no,cierre
2979,G_ruido,ruido_realista,hola? !! 2,ambiguo,no,saludo duda
2980,G_ruido,ruido_realista,aceptan tarjeta no se 1,ruido,no,pago
2981,G_ruido,ruido_realista,tienen baño jaja 1,ruido,no,fuera de alcance
2982,G_ruido,ruido_realista,a que hora abren plis 12,ruido,no,fuera de alcance
2983,G_ruido,ruido_realista,👍 jaja,ruido,no,emoji
2984,G_ruido,ruido_realista,? !! 2,ruido,no,mensaje vacio
2985,G_ruido,ruido_realista,🍕 oye 5,ruido,no,emoji
2986,G_ruido,ruido_realista,busco trabajo,ruido,no,fuera de alcance
2987,G_ruido,ruido_realista,... no se,ruido,no,ellipsis
2988,G_ruido,ruido_realista,menu pls jaja 5,menu,no,spanglish menu
2989,G_ruido,ruido_realista,do you have pizza ayuda 12,ruido,no,spanglish
2990,G_ruido,ruido_realista,menu pls oye,menu,no,spanglish menu
2991,G_ruido,ruido_realista,menu pls jaja,menu,no,spanglish menu
2992,G_ruido,ruido_realista,aceptan tarjeta plis 2,ruido,no,pago
2993,G_ruido,ruido_realista,menu pls !!,menu,no,spanglish menu
2994,G_ruido,ruido_realista,perfecto no se 5,confirmar,no,confirmacion
2995,G_ruido,ruido_realista,? jaja 1,ruido,no,mensaje vacio
2996,G_ruido,ruido_realista,esta bien ayuda,confirmar,no,confirmacion
2997,G_ruido,ruido_realista,menu pls ??? 5,menu,no,spanglish menu
2998,G_ruido,ruido_realista,asdf ayuda 2,ruido,no,gibberish
2999,G_ruido,ruido_realista,esta bien oye,confirmar,no,confirmacion
3000,G_ruido,ruido_realista,a que hora abren !! 12,ruido,no,fuera de alcance
3001,G_ruido,ruido_realista,tienen baño plis 2,ruido,no,fuera de alcance
3002,G_ruido,ruido_realista,jajaja no se 2,ruido,no,risa
3003,G_ruido,ruido_realista,tienen baño !!,ruido,no,fuera de alcance
3004,G_ruido,ruido_realista,menu pls ayuda 2,menu,no,spanglish menu
3005,G_ruido,ruido_realista,👍 jaja 2,ruido,no,emoji
3006,G_ruido,ruido_realista,🍕 2,ruido,no,emoji
3007,G_ruido,ruido_realista,🍕 no se 1,ruido,no,emoji
3008,G_ruido,ruido_realista,... oye 2,ruido,no,ellipsis
3009,G_ruido,ruido_realista,? !! 1,ruido,no,mensaje vacio
3010,G_ruido,ruido_realista,👍 !! 1,ruido,no,emoji
3011,G_ruido,ruido_realista,asdf jaja 1,ruido,no,gibberish
3012,G_ruido,ruido_realista,gracias !! 2,saludo,no,cierre
3013,G_ruido,ruido_realista,tienen baño no se 2,ruido,no,fuera de alcance
3014,G_ruido,ruido_realista,a que hora abren no se 1,ruido,no,fuera de alcance
3015,G_ruido,ruido_realista,gracias plis 5,saludo,no,cierre
3016,G_ruido,ruido_realista,a que hora abren plis 5,ruido,no,fuera de alcance
3017,G_ruido,ruido_realista,🍕 oye 12,ruido,no,emoji
3018,G_ruido,ruido_realista,busco trabajo ??? 5,ruido,no,fuera de alcance
3019,G_ruido,ruido_realista,aceptan tarjeta jaja 5,ruido,no,pago
3020,G_ruido,ruido_realista,asdf ayuda 5,ruido,no,gibberish
3021,G_ruido,ruido_realista,asdf oye 5,ruido,no,gibberish
3022,G_ruido,ruido_realista,? jaja 5,ruido,no,signo
3023,G_ruido,ruido_realista,tienen baño jaja 2,ruido,no,fuera de alcance
3024,G_ruido,ruido_realista,perfecto !! 2,confirmar,no,confirmacion
3025,G_ruido,ruido_realista,... oye,ruido,no,ellipsis
3026,G_ruido,ruido_realista,👍 jaja 1,ruido,no,emoji
3027,G_ruido,ruido_realista,jajaja plis 1,ruido,no,risa
3028,G_ruido,ruido_realista,? no se 1,ruido,no,mensaje vacio
3029,G_ruido,ruido_realista,... ??? 1,ruido,no,ellipsis
3030,G_ruido,ruido_realista,perfecto !!,confirmar,no,confirmacion
3031,H_adversarial,adversarial,si y no 69 quiero todo y nada,ambiguo,no,contradiccion
3032,H_adversarial,adversarial,docena de sushi roll,pedido_con_productos,parcial,producto no en menu
3033,H_adversarial,adversarial,una wings picosas,pedido_con_productos,parcial,producto no en menu
3034,H_adversarial,adversarial,asdf qwerty,ruido,no,gibberish
3035,H_adversarial,adversarial,una lasagna,pedido_con_productos,parcial,producto no en menu
3036,H_adversarial,adversarial,5 tacos al pastor y 2 latte grande,pedido_con_productos,parcial,multi fake
3037,H_adversarial,adversarial,2 latte grande,pedido_con_productos,parcial,producto no en menu
3038,H_adversarial,adversarial,si y no 89 quiero todo y nada,ambiguo,no,contradiccion
3039,H_adversarial,adversarial,zzzz,ruido,no,gibberish
3040,H_adversarial,adversarial,5 cero cocacolas y 2 lasagna,pedido_con_productos,parcial,multi fake
3041,H_adversarial,adversarial,si y no 68 quiero todo y nada,ambiguo,no,contradiccion
3042,H_adversarial,adversarial,docena de sushi roll y 2 tacos al pastor,pedido_con_productos,parcial,multi fake
3043,H_adversarial,adversarial,;;;,ruido,no,gibberish
3044,H_adversarial,adversarial,qwerty pizza,ruido,no,gibberish
3045,H_adversarial,adversarial,si y no 11 quiero todo y nada,ambiguo,no,contradiccion
3046,H_adversarial,adversarial,5 10 pizzas pepperoni y 5 ensalada cesar,pedido_con_productos,parcial,multi fake
3047,H_adversarial,adversarial,5 100 hawaianas,pedido_con_productos,parcial,producto no en menu
3048,H_adversarial,adversarial,5 -2 pizzas y ensalada cesar,pedido_con_productos,parcial,multi fake
3049,H_adversarial,adversarial,si y no 73 quiero todo y nada,ambiguo,no,contradiccion
3050,H_adversarial,adversarial,si y no 65 quiero todo y nada,ambiguo,no,contradiccion
3051,H_adversarial,adversarial,si y no 93 quiero todo y nada,ambiguo,no,contradiccion
3052,H_adversarial,adversarial,docena de cero cocacolas,pedido_con_productos,parcial,producto no en menu
3053,H_adversarial,adversarial,si y no 22 quiero todo y nada,ambiguo,no,contradiccion
3054,H_adversarial,adversarial,123456789,ruido,no,gibberish
3055,H_adversarial,adversarial,si y no 47 quiero todo y nada,ambiguo,no,contradiccion
3056,H_adversarial,adversarial,5 10 pizzas pepperoni,pedido_con_productos,parcial,producto no en menu
3057,H_adversarial,adversarial,docena de tacos al pastor y 100 hawaianas,pedido_con_productos,parcial,multi fake
3058,H_adversarial,adversarial,si y no 78 quiero todo y nada,ambiguo,no,contradiccion
3059,H_adversarial,adversarial,5 tacos al pastor,pedido_con_productos,parcial,producto no en menu
3060,H_adversarial,adversarial,si y no 79 quiero todo y nada,ambiguo,no,contradiccion
3061,H_adversarial,adversarial,una burger doble y 2 tacos al pastor,pedido_con_productos,parcial,multi fake
3062,H_adversarial,adversarial,una -2 pizzas y una sushi roll,pedido_con_productos,parcial,multi fake
3063,H_adversarial,adversarial,5 ensalada cesar,pedido_con_productos,parcial,producto no en menu
3064,H_adversarial,adversarial,5 latte grande,pedido_con_productos,parcial,producto no en menu
3065,H_adversarial,adversarial,docena de lasagna y docena de tacos al pastor,pedido_con_productos,parcial,multi fake
3066,H_adversarial,adversarial,si y no 97 quiero todo y nada,ambiguo,no,contradiccion
3067,H_adversarial,adversarial,2 100 hawaianas y 5 latte grande,pedido_con_productos,parcial,multi fake
3068,H_adversarial,adversarial,docena de tacos al pastor y -2 pizzas,pedido_con_productos,parcial,multi fake
3069,H_adversarial,adversarial,2 100 hawaianas y 5 -2 pizzas,pedido_con_productos,parcial,multi fake
3070,H_adversarial,adversarial,una -2 pizzas y 5 cero cocacolas,pedido_con_productos,parcial,multi fake
3071,H_adversarial,adversarial,2 10 pizzas pepperoni y 5 burger doble,pedido_con_productos,parcial,multi fake
3072,H_adversarial,adversarial,2 10 pizzas pepperoni,pedido_con_productos,parcial,producto no en menu
3073,H_adversarial,adversarial,una 10 pizzas pepperoni y 5 latte grande,pedido_con_productos,parcial,multi fake
3074,H_adversarial,adversarial,si y no 99 quiero todo y nada,ambiguo,no,contradiccion
3075,H_adversarial,adversarial,burger doble,pedido_con_productos,parcial,producto no en menu
3076,H_adversarial,adversarial,una -2 pizzas,pedido_con_productos,parcial,producto no en menu
3077,H_adversarial,adversarial,5 wings picosas,pedido_con_productos,parcial,producto no en menu
3078,H_adversarial,adversarial,si y no 44 quiero todo y nada,ambiguo,no,contradiccion
3079,H_adversarial,adversarial,2 cero cocacolas,pedido_con_productos,parcial,producto no en menu
3080,H_adversarial,adversarial,2 -2 pizzas,pedido_con_productos,parcial,producto no en menu
3081,H_adversarial,adversarial,si y no 75 quiero todo y nada,ambiguo,no,contradiccion
3082,H_adversarial,adversarial,si y no 26 quiero todo y nada,ambiguo,no,contradiccion
3083,H_adversarial,adversarial,docena de cero cocacolas y una sushi roll,pedido_con_productos,parcial,multi fake
3084,H_adversarial,adversarial,5 100 hawaianas y 5 lasagna,pedido_con_productos,parcial,multi fake
3085,H_adversarial,adversarial,lasagna,pedido_con_productos,parcial,producto no en menu
3086,H_adversarial,adversarial,docena de burger doble y 5 -2 pizzas,pedido_con_productos,parcial,multi fake
3087,H_adversarial,adversarial,5 -2 pizzas,pedido_con_productos,parcial,producto no en menu
3088,H_adversarial,adversarial,si y no 62 quiero todo y nada,ambiguo,no,contradiccion
3089,H_adversarial,adversarial,si y no 98 quiero todo y nada,ambiguo,no,contradiccion
3090,H_adversarial,adversarial,una 10 pizzas pepperoni,pedido_con_productos,parcial,producto no en menu
3091,H_adversarial,adversarial,una 100 hawaianas y wings picosas,pedido_con_productos,parcial,multi fake
3092,H_adversarial,adversarial,si y no 36 quiero todo y nada,ambiguo,no,contradiccion
3093,H_adversarial,adversarial,una tacos al pastor y 2 burger doble,pedido_con_productos,parcial,multi fake
3094,H_adversarial,adversarial,5 cero cocacolas,pedido_con_productos,parcial,producto no en menu
3095,H_adversarial,adversarial,una latte grande,pedido_con_productos,parcial,producto no en menu
3096,H_adversarial,adversarial,si y no 87 quiero todo y nada,ambiguo,no,contradiccion
3097,H_adversarial,adversarial,2 10 pizzas pepperoni y una latte grande,pedido_con_productos,parcial,multi fake
3098,H_adversarial,adversarial,si y no 1 quiero todo y nada,ambiguo,no,contradiccion
3099,H_adversarial,adversarial,si y no 31 quiero todo y nada,ambiguo,no,contradiccion
3100,H_adversarial,adversarial,una sushi roll y docena de tacos al pastor,pedido_con_productos,parcial,multi fake
3101,H_adversarial,adversarial,2 100 hawaianas,pedido_con_productos,parcial,producto no en menu
3102,H_adversarial,adversarial,sushi roll,pedido_con_productos,parcial,producto no en menu
3103,H_adversarial,adversarial,si y no 17 quiero todo y nada,ambiguo,no,contradiccion
3104,H_adversarial,adversarial,cero cocacolas y docena de sushi roll,pedido_con_productos,parcial,multi fake
3105,H_adversarial,adversarial,si y no 63 quiero todo y nada,ambiguo,no,contradiccion
3106,H_adversarial,adversarial,ensalada cesar,pedido_con_productos,parcial,producto no en menu
3107,H_adversarial,adversarial,wings picosas y docena de wings picosas,pedido_con_productos,parcial,multi fake
3108,H_adversarial,adversarial,2 -2 pizzas y docena de wings picosas,pedido_con_productos,parcial,multi fake
3109,H_adversarial,adversarial,si y no 6 quiero todo y nada,ambiguo,no,contradiccion
3110,H_adversarial,adversarial,una cero cocacolas,pedido_con_productos,parcial,producto no en menu
3111,H_adversarial,adversarial,si y no 19 quiero todo y nada,ambiguo,no,contradiccion
3112,H_adversarial,adversarial,si y no 34 quiero todo y nada,ambiguo,no,contradiccion
3113,H_adversarial,adversarial,si y no 80 quiero todo y nada,ambiguo,no,contradiccion
3114,H_adversarial,adversarial,una latte grande y docena de cero cocacolas,pedido_con_productos,parcial,multi fake
3115,H_adversarial,adversarial,2 cero cocacolas y docena de sushi roll,pedido_con_productos,parcial,multi fake
3116,H_adversarial,adversarial,docena de tacos al pastor,pedido_con_productos,parcial,producto no en menu
3117,H_adversarial,adversarial,si y no 14 quiero todo y nada,ambiguo,no,contradiccion
3118,H_adversarial,adversarial,si y no 53 quiero todo y nada,ambiguo,no,contradiccion
3119,H_adversarial,adversarial,latte grande,pedido_con_productos,parcial,producto no en menu
3120,H_adversarial,adversarial,si y no 38 quiero todo y nada,ambiguo,no,contradiccion
3121,H_adversarial,adversarial,si y no 45 quiero todo y nada,ambiguo,no,contradiccion
3122,H_adversarial,adversarial,docena de cero cocacolas y docena de 10 pizzas pepperoni,pedido_con_productos,parcial,multi fake
3123,H_adversarial,adversarial,2 lasagna,pedido_con_productos,parcial,producto no en menu
3124,H_adversarial,adversarial,si y no 40 quiero todo y nada,ambiguo,no,contradiccion
3125,H_adversarial,adversarial,si y no 86 quiero todo y nada,ambiguo,no,contradiccion
3126,H_adversarial,adversarial,una sushi roll y docena de 100 hawaianas,pedido_con_productos,parcial,multi fake
3127,H_adversarial,adversarial,docena de tacos al pastor y 10 pizzas pepperoni,pedido_con_productos,parcial,multi fake
3128,H_adversarial,adversarial,si y no 35 quiero todo y nada,ambiguo,no,contradiccion
3129,H_adversarial,adversarial,latte grande y 2 -2 pizzas,pedido_con_productos,parcial,multi fake
3130,H_adversarial,adversarial,si y no 96 quiero todo y nada,ambiguo,no,contradiccion
3131,H_adversarial,adversarial,si y no 39 quiero todo y nada,ambiguo,no,contradiccion
